/terms/ADO|/terms/adobe-blocks--ado
/terms/AGR1|/terms/produce-storage--agr1
/terms/AGR2|/terms/animal-shelter--agr2
/terms/AGR3|/terms/agricultural-processing--agr3
/terms/AGR99|/terms/agriculture-unknown-type--agr99
/terms/AGR|/terms/agriculture--agr
/terms/ASS1|/terms/religious-gathering--ass1
/terms/ASS2|/terms/arena--ass2
/terms/ASS3|/terms/cinema-or-concert-hall--ass3
/terms/ASS4|/terms/other-gatherings--ass4
/terms/ASS99|/terms/assembly-unknown-type--ass99
/terms/ASS|/terms/assembly--ass
/terms/BOL|/terms/bolted-connections--bol
/terms/BP1|/terms/adjoining-building-on-one-side--bp1
/terms/BP2|/terms/adjoining-buildings-on-two-sides--bp2
/terms/BP3|/terms/adjoining-buildings-on-three-sides--bp3
/terms/BPD|/terms/detached-building--bpd
/terms/C99|/terms/concrete-unknown-reinforcement--c99
/terms/CB99|/terms/concrete-blocks-unknown-type--cb99
/terms/CBH|/terms/concrete-blocks-hollow--cbh
/terms/CBS|/terms/concrete-blocks-solid--cbs
/terms/CHV|/terms/change-in-vertical-structure--include-large-overhangs--chv
/terms/CIP|/terms/cast-in-place-concrete--cip
/terms/CIPPS|/terms/cast-in-place-prestressed-concrete--cipps
/terms/CL99|/terms/fired-clay-unit-unknown-type--cl99
/terms/CLBLH|/terms/fired-clay-hollow-blocks-or-tiles--clblh
/terms/CLBRH|/terms/fired-clay-hollow-bricks--clbrh
/terms/CLBRS|/terms/fired-clay-solid-bricks--clbrs
/terms/COM10|/terms/airport--com10
/terms/COM11|/terms/recreation-and-leisure--com11
/terms/COM1|/terms/retail-trade--com1
/terms/COM2|/terms/wholesale-trade-and-storage--com2
/terms/COM3|/terms/offices-professional-technical-services--com3
/terms/COM4|/terms/hospital-medical-clinic--com4
/terms/COM5|/terms/entertainment--com5
/terms/COM6|/terms/public-building--com6
/terms/COM7|/terms/covered-parking-garage--com7
/terms/COM8|/terms/bus-station--com8
/terms/COM99|/terms/commercial-and-public-unknown-type--com99
/terms/COM9|/terms/railway-station--com9
/terms/COM|/terms/commercial-and-public--com
/terms/CR|/terms/concrete-reinforced--cr
/terms/CRW|/terms/cripple-wall--crw
/terms/CT99|/terms/unknown-concrete-technology--ct99
/terms/CU|/terms/concrete-unreinforced--cu
/terms/D99|/terms/unspecified-direction--d99
/terms/DBD|/terms/equipped-with-base-isolation-and-or-energy-dissipation-devices--dbd
/terms/DNO|/terms/non-ductile--dno
/terms/DU99|/terms/ductility-unknown--du99
/terms/DUC|/terms/ductile--duc
/terms/E99|/terms/earth-unknown-reinforcement--e99
/terms/EDU1|/terms/pre-school-facility--edu1
/terms/EDU2|/terms/school--edu2
/terms/EDU3|/terms/college-university-offices-and-or-classrooms--edu3
/terms/EDU4|/terms/college-university-research-facilities-and-or-labs--edu4
/terms/EDU99|/terms/education-unknown-type--edu99
/terms/EDU|/terms/education--edu
/terms/ER|/terms/earth-reinforced--er
/terms/ET99|/terms/unknown-earth-technology--et99
/terms/ETC|/terms/cob-or-wet-construction--etc
/terms/ETO|/terms/earth-technology-other--eto
/terms/ETR|/terms/rammed-earth--etr
/terms/EU|/terms/earth-unreinforced--eu
/terms/EW99|/terms/unknown-material--ew99
/terms/EWCB|/terms/cement-based-boards--ewcb
/terms/EWC|/terms/concrete--ewc
/terms/EWE|/terms/earthen-exterior-walls--ewe
/terms/EWG|/terms/glass--ewg
/terms/EWMA|/terms/masonry--ewma
/terms/EWME|/terms/metal-ewme--weme
/terms/EWO|/terms/material-of-exterior-wall-other--ewo
/terms/EWPL|/terms/plastic-vinyl-various--ewpl
/terms/EWSL|/terms/stucco-finish-on-light-framing--ewsl
/terms/EWV|/terms/vegetative--ewv
/terms/EWW|/terms/wood--eww
/terms/F99|/terms/floor-material-unknown--f99
/terms/FC1|/terms/cast-in-place-beamless-reinforced-concrete-floor--fc1
/terms/FC2|/terms/cast-in-place-beam-supported-reinforced-concrete-floor--fc2
/terms/FC3|/terms/precast-concrete-floor-with-reinforced-concrete-topping--fc3
/terms/FC4|/terms/precast-concrete-floor-without-reinforced-concrete-topping--fc4
/terms/FC99|/terms/concrete-unknown--fc99
/terms/FC|/terms/concrete--fc
/terms/FE99|/terms/earthen-unknown--fe99
/terms/FE|/terms/earthen--fe
/terms/FM1|/terms/vaulted-masonry--fm1
/terms/FM2|/terms/shallow-arched-masonry-floor--fm2
/terms/FM3|/terms/composite-cast-in-place-reinforced-concrete-and-masonry-floor-system--fm3
/terms/FM99|/terms/masonry-unknown--fm99
/terms/FME1|/terms/metal-beams-trusses-or-joists-supporting-light-flooring--fme1
